t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50
0.011234,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.012409,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0134866,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0146243,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0157329,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.016844,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0179502,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0190348,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0201764,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0213298,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0224872,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0236033,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0248009,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0259095,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0269688,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0280304,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0291403,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0302308,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0313249,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0324523,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.033607,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0347739,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0358446,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0369631,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0380326,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0391475,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0402635,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0413624,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0425487,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0436561,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0447684,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
0.0458883,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078
